	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	passed_fastqc	passed_reads_mapped_to_CDS	passed_global_correlation	project	condition	reference_condition	strain_description	base_media	carbon_source	treatment	temperature	pH	OD	growth_phase	notes	skip
SRX5577062	2019-03-28 16:19:07	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8787238	SRP189481	PRJNA529199	529199	SRS4539057	SAMN11258297	SRA866123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7526395	11258297	GSE128875	GSM3687860	31113899	NCIB 3610				TRUE	TRUE	TRUE	biofilm_time	28h	8h	NCIB3610	MSgg				6.8		biofilm		
SRX5577063	2019-03-28 16:19:07	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8787239	SRP189481	PRJNA529199	529199	SRS4539058	SAMN11258296	SRA866123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7526396	11258296	GSE128875	GSM3687861	31113899	NCIB 3610				TRUE	TRUE	TRUE	biofilm_time	28h	8h	NCIB3610	MSgg				6.8		biofilm		
SRX5577064	2019-03-28 16:19:07	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8787240	SRP189481	PRJNA529199	529199	SRS4539059	SAMN11258295	SRA866123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7526397	11258295	GSE128875	GSM3687862	31113899	NCIB 3610				TRUE	TRUE	TRUE	biofilm_time	28h	8h	NCIB3610	MSgg				6.8		biofilm		
SRX5577065	2019-03-28 16:19:07	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8787241	SRP189481	PRJNA529199	529199	SRS4539060	SAMN11258294	SRA866123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7526398	11258294	GSE128875	GSM3687863	31113899	NCIB 3610				TRUE	TRUE	TRUE	biofilm_time	32h	8h	NCIB3610	MSgg				6.8		biofilm		
SRX5577066	2019-03-28 16:19:07	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8787242	SRP189481	PRJNA529199	529199	SRS4539061	SAMN11258293	SRA866123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7526399	11258293	GSE128875	GSM3687864	31113899	NCIB 3610				TRUE	TRUE	TRUE	biofilm_time	32h	8h	NCIB3610	MSgg				6.8		biofilm		
SRX5577067	2019-03-28 16:19:07	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8787243	SRP189481	PRJNA529199	529199	SRS4539062	SAMN11258292	SRA866123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7526400	11258292	GSE128875	GSM3687865	31113899	NCIB 3610				TRUE	TRUE	TRUE	biofilm_time	32h	8h	NCIB3610	MSgg				6.8		biofilm		
SRX5577068	2019-03-28 16:19:07	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR8787244	SRP189481	PRJNA529199	529199	SRS4539063	SAMN11258291	SRA866123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7526401	11258291	GSE128875	GSM3687866	31113899	NCIB 3610				TRUE	TRUE	TRUE	biofilm_time	32h	8h	NCIB3610	MSgg				6.8		biofilm		
SRX5660522	2019-07-01 1:00:26	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	NextSeq 500	SRR8873526	SRP191730	PRJNA531789	531789	SRS4604666	SAMN11382086	SRA871757	RNA-Seq	other	TRANSCRIPTOMIC		INSTITUTE OF PHARMACY AND MOLECULAR BIOTECHNOLOGY	0	0	7624109	11382086				BKE34780				TRUE	TRUE	TRUE												single sample	TRUE
SRX5660523	2019-07-01 1:00:26	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	NextSeq 500	SRR8873525	SRP191730	PRJNA531789	531789	SRS4604668	SAMN11382085	SRA871757	RNA-Seq	other	TRANSCRIPTOMIC		INSTITUTE OF PHARMACY AND MOLECULAR BIOTECHNOLOGY	0	0	7624110	11382085				BKE34780				TRUE	TRUE	TRUE												single sample	TRUE
SRX6457409	2019-08-26 14:31:06	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9699330	SRP215293	PRJNA555096	555096	SRS5116763	SAMN12307001	SRA922374	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8554041	12307001	GSE134424	GSM3946351	31530675	subspecies 3610	WT			TRUE	TRUE	TRUE												no replicates	TRUE
SRX6457410	2019-08-26 14:31:06	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9699331	SRP215293	PRJNA555096	555096	SRS5116762	SAMN12307000	SRA922374	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8554042	12307000	GSE134424	GSM3946352	31530675	subspecies 3610	WT			TRUE	TRUE	TRUE												no replicates	TRUE
SRX6457411	2019-08-26 14:31:06	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9699332	SRP215293	PRJNA555096	555096	SRS5116765	SAMN12306999	SRA922374	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8554043	12306999	GSE134424	GSM3946353	31530675	subspecies 3610	zpdN			TRUE	TRUE	TRUE												no replicates	TRUE
SRX6457412	2019-08-26 14:31:06	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051	1423	91061	535026	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR9699333	SRP215293	PRJNA555096	555096	SRS5116764	SAMN12306998	SRA922374	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	8554044	12306998	GSE134424	GSM3946354	31530675	subspecies 3610	zpdN_overexpression			TRUE	TRUE	TRUE												no replicates	TRUE
SRX6902408	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181005	SRP223228	PRJNA574155	574155	SRS5434305	SAMN12842607	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081556	12842607	GSE138015	GSM4096661	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	deltasA	wt	PY79 del_tasA	MSgg						biofilm		
SRX6902409	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181006	SRP223228	PRJNA574155	574155	SRS5434306	SAMN12842606	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081557	12842606	GSE138015	GSM4096662	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	deltasA	wt	PY79 del_tasA	MSgg						biofilm		
SRX6902410	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181007	SRP223228	PRJNA574155	574155	SRS5434307	SAMN12842605	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081558	12842605	GSE138015	GSM4096663	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	deltasA	wt	PY79 del_tasA	MSgg						biofilm		
SRX6902411	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181008	SRP223228	PRJNA574155	574155	SRS5434308	SAMN12842604	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081559	12842604	GSE138015	GSM4096664	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	delcssRS	wt	PY79 del_cssR del_cssS	MSgg						biofilm		
SRX6902412	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181009	SRP223228	PRJNA574155	574155	SRS5434309	SAMN12842602	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081560	12842602	GSE138015	GSM4096665	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	delcssRS	wt	PY79 del_cssR del_cssS	MSgg						biofilm		
SRX6902413	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181010	SRP223228	PRJNA574155	574155	SRS5434310	SAMN12842601	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081561	12842601	GSE138015	GSM4096666	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	delcssRS	wt	PY79 del_cssR del_cssS	MSgg						biofilm		
SRX6902414	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181011	SRP223228	PRJNA574155	574155	SRS5434311	SAMN12842600	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081562	12842600	GSE138015	GSM4096667	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	wt	wt	PY79	MSgg						biofilm		
SRX6902415	2019-09-27 15:59:09	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 1500	SRR10181012	SRP223228	PRJNA574155	574155	SRS5434312	SAMN12842599	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9081563	12842599	GSE138015	GSM4096668	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	wt	wt	PY79	MSgg						biofilm		
SRX7671325	2020-04-17 16:23:32	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR11015872	SRP223228	PRJNA574155	574155	SRS6099040	SAMN13981782	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10013869	13981782	GSE138015	GSM4295080	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	delsipW1	wt	PY79 del_sipW1	MSgg						biofilm		
SRX7671326	2020-04-17 16:23:32	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	PAIRED	ILLUMINA	Illumina HiSeq 1500	SRR11015873	SRP223228	PRJNA574155	574155	SRS6099041	SAMN13981781	SRA968128	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10013870	13981781	GSE138015	GSM4295081	https://doi.org/10.1101/346494	PY79				TRUE	TRUE	TRUE	ecm_tasA	delsipW1	wt	PY79 del_sipW1	MSgg						biofilm		
SRX7176371	2019-12-16 19:14:21	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR10487157	SRP230442	PRJNA590226	590226	SRS5683252	SAMN13321629	SRA998048	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9425832	13321629	GSE140605	GSM4175115	32117169	168	trp+			TRUE	TRUE	TRUE	yydF	ctrl	ctrl	W168	LB			37		0.5	mid-exponential		
SRX7176372	2019-12-16 19:14:21	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR10487158	SRP230442	PRJNA590226	590226	SRS5683253	SAMN13321627	SRA998048	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9425833	13321627	GSE140605	GSM4175116	32117169	168	trp+			TRUE	TRUE	TRUE	yydF	ctrl	ctrl	W168	LB			37		0.5	mid-exponential		
SRX7176373	2019-12-16 19:14:21	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR10487159	SRP230442	PRJNA590226	590226	SRS5683254	SAMN13321626	SRA998048	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9425834	13321626	GSE140605	GSM4175117	32117169	168	trp+			TRUE	TRUE	TRUE	yydF	ctrl	ctrl	W168	LB			37		0.5	mid-exponential		
SRX7176374	2019-12-16 19:14:21	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR10487160	SRP230442	PRJNA590226	590226	SRS5683255	SAMN13321625	SRA998048	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9425835	13321625	GSE140605	GSM4175118	32117169	168	trp+			TRUE	TRUE	TRUE	yydF	yydF	ctrl	W168	LB		yydF(0.5uM)	37		0.5	mid-exponential		
SRX7176375	2019-12-16 19:14:21	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR10487161	SRP230442	PRJNA590226	590226	SRS5683256	SAMN13321631	SRA998048	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9425836	13321631	GSE140605	GSM4175119	32117169	168	trp+			TRUE	TRUE	TRUE	yydF	yydF	ctrl	W168	LB		yydF(0.5uM)	37		0.5	mid-exponential		
SRX7176376	2019-12-16 19:14:21	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR10487162	SRP230442	PRJNA590226	590226	SRS5683257	SAMN13321630	SRA998048	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9425837	13321630	GSE140605	GSM4175120	32117169	168	trp+			TRUE	TRUE	TRUE	yydF	yydF	ctrl	W168	LB		yydF(0.5uM)	37		0.5	mid-exponential		
SRX7449216	2019-12-30 16:24:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina MiSeq	SRR10775298	SRP238903	PRJNA597883	597883	SRS5893499	SAMN13689800	SRA1017232	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	9741105	13689800	GSE142656	GSM4237297		168				TRUE	TRUE	TRUE												single sample project	TRUE
SRX7520944	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850408	SRP240336	PRJNA599448	599448	SRS5960439	SAMN13751829	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817398	13751829			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	shake	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			shake fermentation		
SRX7520945	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850407	SRP240336	PRJNA599448	599448	SRS5960440	SAMN13751830	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817399	13751830			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	shake	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			shake fermentation		
SRX7520946	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850406	SRP240336	PRJNA599448	599448	SRS5960441	SAMN13751831	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817400	13751831			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	shake	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			shake fermentation		
SRX7520947	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850405	SRP240336	PRJNA599448	599448	SRS5960442	SAMN13751832	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817401	13751832			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	shake	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			shake fermentation		
SRX7520948	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850404	SRP240336	PRJNA599448	599448	SRS5960443	SAMN13751833	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817402	13751833			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	static	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			static fermentation		
SRX7520949	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850403	SRP240336	PRJNA599448	599448	SRS5960444	SAMN13751834	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817403	13751834			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	static	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			static fermentation		
SRX7520950	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850402	SRP240336	PRJNA599448	599448	SRS5960445	SAMN13751835	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817404	13751835			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	static	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			static fermentation		
SRX7520951	2020-02-05 6:40:56	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	HiSeq X Five	SRR10850401	SRP240336	PRJNA599448	599448	SRS5960446	SAMN13751836	SRA1022226	RNA-Seq	cDNA	TRANSCRIPTOMIC		JIANGNAN UNIVERSITY	0	0	9817405	13751836			32109677	subtilis 168				TRUE	TRUE	TRUE	mk7	static	shake	168	defined fermentation medium	glucose(5%); sucrose(5%)		40			static fermentation		
SRX7648822	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987374	SRP245939	PRJNA603835	603835	SRS6078401	SAMN13941976	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979680	13941976				PLBS730	pseudo wild type			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX7648823	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987373	SRP245939	PRJNA603835	603835	SRS6078402	SAMN13941977	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979681	13941977				PLBS730	pseudo wild type			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX7648824	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987372	SRP245939	PRJNA603835	603835	SRS6078403	SAMN13941978	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979682	13941978				PLBS730	pseudo wild type			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX7648825	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987371	SRP245939	PRJNA603835	603835	SRS6078404	SAMN13941979	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979683	13941979				PLBS731	nusG knockout			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX7648826	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987370	SRP245939	PRJNA603835	603835	SRS6078405	SAMN13941980	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979684	13941980				PLBS731	nusG knockout			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX7648827	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987369	SRP245939	PRJNA603835	603835	SRS6078406	SAMN13941981	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979685	13941981				PLBS731	nusG knockout			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX7648828	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987368	SRP245939	PRJNA603835	603835	SRS6078407	SAMN13941982	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979686	13941982				PLBS730	pseudo wild type			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX7648829	2020-08-04 17:39:27	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR10987367	SRP245939	PRJNA603835	603835	SRS6078408	SAMN13941983	SRA1034270	RNA-Seq	DNase	TRANSCRIPTOMIC		NATIONAL CANCER INSTITUTE	0	0	9979687	13941983				PLBS731	nusG knockout			TRUE	TRUE	TRUE												not traditional RNA-seq	TRUE
SRX8138083	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569154;SRR11569155	SRP257376	PRJNA626443	626443	SRS6501228	SAMN14640607	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615316	14640607	GSE148903	GSM4485628		168	trp+			TRUE	TRUE	TRUE	amb	ctrl	ctrl	W168	LB					0.5			
SRX8138084	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569156;SRR11569157	SRP257376	PRJNA626443	626443	SRS6501229	SAMN14640606	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615317	14640606	GSE148903	GSM4485629		168	trp+			TRUE	TRUE	TRUE	amb	ctrl	ctrl	W168	LB					0.5			
SRX8138085	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569158;SRR11569159	SRP257376	PRJNA626443	626443	SRS6501230	SAMN14640605	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615318	14640605	GSE148903	GSM4485630		168	trp+			TRUE	TRUE	TRUE	amb	ctrl	ctrl	W168	LB					0.5			
SRX8138086	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569160;SRR11569161	SRP257376	PRJNA626443	626443	SRS6501231	SAMN14640604	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615319	14640604	GSE148903	GSM4485631		168	trp+			TRUE	TRUE	TRUE	amb	amb	ctrl	W168	LB		amphotericinB(10ug)	37		0.5			
SRX8138087	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569162;SRR11569152	SRP257376	PRJNA626443	626443	SRS6501232	SAMN14640603	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615320	14640603	GSE148903	GSM4485632		168	trp+			TRUE	TRUE	TRUE	amb	amb	ctrl	W168	LB		amphotericinB(10ug)	37		0.5			
SRX8138088	2020-07-30 16:48:20	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11569153	SRP257376	PRJNA626443	626443	SRS6501233	SAMN14640602	SRA1066849	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615321	14640602	GSE148903	GSM4485633		168	trp+			TRUE	TRUE	TRUE	amb	amb	ctrl	W168	LB		amphotericinB(10ug)	37		0.5			
SRX8142283	2020-07-25 11:22:49	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11574082	SRP257499	PRJNA626579	626579	SRS6505235	SAMN14644664	SRA1067061	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10619516	14644664	GSE148936	GSM4486295						TRUE	TRUE	TRUE												single sample	TRUE
SRX8142284	2020-07-25 11:22:49	1423	Bacillus subtilis	1423	91061	1423	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR11574083	SRP257499	PRJNA626579	626579	SRS6505236	SAMN14644663	SRA1067061	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10619517	14644663	GSE148936	GSM4486296						TRUE	TRUE	TRUE												single sample	TRUE
SRX8170783	2020-07-31 17:24:19	224308	Bacillus subtilis subsp. subtilis str. 168	1423	91061	224308	Bacillus subtilis	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR11604253;SRR11604254	SRP258275	PRJNA627858	627858	SRS6531094	SAMN14688126	SRA1068719	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10648016	14688126	GSE149270	GSM4495259		168	trp+			TRUE	TRUE	TRUE	synant49	ctrl	ctrl	W168	LB			37		0.5			
